Time,True-Roll,True-Pitch,True-Yaw,Acc-X,Acc-Y,Acc-Z,Gyro-X,Gyro-Y,Gyro-Z,Acc-X-True,Acc-Y-True,Acc-Z-True,Gyro-X-True,Gyro-Y-True,Gyro-Z-True
3.17,0.1825383174807006,-0.14822623786654207,0.317,1.1647510813019615,1.457400856058692,9.79549807606856,-0.0453441318390934,-0.04178203512249372,0.12933750867222013,1.075809993232433,1.5614425526633382,9.541234039764385,-0.05135201935921874,-0.02167630796087172,0.10000000000000009
3.18,0.18202119413699913,-0.14843641779039762,0.31800000000000006,1.2052258785866636,1.439854482020661,9.856552683012849,-0.027498804276043735,-0.04320630304077928,0.07752776362370924,1.07369409941853,1.5592809965179164,9.541843860576662,-0.052071628623860666,-0.020358743340435914,0.10000000000000009
3.19,0.18149688490822338,-0.1486334127333508,0.319,1.1527517516469863,1.574993589120428,9.744516184301633,-0.0323225897515898,-0.036201667877893466,0.11616140168683259,1.071509775601475,1.557085194585112,9.54248207573895,-0.05278918218976081,-0.01903937033870262,0.10000000000000009
3.2,0.18096541049320392,-0.14881720519717168,0.32000000000000006,1.2030844485184884,1.3584044748612711,9.814825403501304,-0.03127664091796936,-0.024483861028272283,0.08704708231512531,1.0692575099958983,1.5548548698161722,9.543148644855695,-0.053504651729138764,-0.017718306150005247,0.10000000000000009
3.21,0.1804267918736406,-0.1489877788563509,0.321,1.2048975766781735,1.4301722599701803,9.833007411789424,-0.011253089351561031,-0.027691041877311043,0.09201073614935844,1.0669377919748266,1.552589740716283,9.543843519588394,-0.05421800899648582,-0.016395668118908413,0.10000000000000009
3.22,0.1798810503132742,-0.14914511855954984,0.32200000000000006,1.242063726412073,1.3089189629376778,9.60945428946489,-0.03762767077358523,0.008165806431212619,0.0762508406333428,1.0645511119738091,1.5502895214240116,9.54456664364088,-0.05492922582966964,-0.015071573729767695,0.10000000000000009
3.23,0.17932820735704721,-0.14928921033094625,0.323,1.101259418273925,1.4623683077841008,9.734816984791575,-0.026407569595734724,-0.02326644083178601,0.09819919808588681,1.0620979613961898,1.547953921792774,9.54531795274696,-0.05563827415107081,-0.013746140596301859,0.10000000000000009
3.24,0.17876828483025278,-0.14942004137147588,0.32400000000000007,1.113119470109954,1.3403581682827905,9.844201358204154,-0.007730021337362555,-0.03577752623193363,0.12907900409059023,1.0595788325195494,1.5455826474743022,9.546097374660404,-0.05634512596868063,-0.012419486451147044,0.10000000000000009
3.25,0.1782013048376736,-0.1495376000599692,0.325,1.2532399087408654,1.4044535169333572,9.788566369473115,-0.019444360671550122,-0.0359097686124565,0.11038841352002163,1.0569942184033383,1.543175400004099,9.546904829147296,-0.05704975337719326,-0.011091729135394301,0.10000000000000009
3.2600000000000002,0.17762728976270892,-0.14964187595418377,0.32600000000000007,1.15625820928771,1.3952700829178701,9.67250889776223,-0.022496677773180575,-0.03194216095283945,0.08863661040353797,1.0543446127977187,1.5407318768888474,9.547740227980759,-0.057752128559127036,-0.00976298658812852,0.10000000000000009
3.27,0.17704626226649106,-0.14973285979173176,0.327,1.3037269966894136,1.4440594377362532,9.574635847157266,-0.0450495804046531,-0.04724044349347018,0.12187292700753154,1.051630510053635,1.53825177169576,9.548603474938052,-0.05845222378591253,-0.008433376835942363,0.10000000000000009
3.2800000000000002,0.17645824528699067,-0.14981054349090261,0.32800000000000007,1.2330044836736296,1.373689511963439,9.742177566755098,-0.037940829650284925,-0.02271005257174069,0.12509869248697172,1.0488524050341321,1.5357347741438463,9.54949446580009,-0.059150011418990234,-0.0071030179824627115,0.10000000000000009
3.29,0.17586326203811126,-0.149874920151381,0.329,1.2615596282123258,1.3675131614309213,9.766658679339974,-0.061812238151093324,-0.010296150525782656,0.10815138006113001,1.0460107930269438,1.5331805701970624,9.55041308835332,-0.05984546391089862,-0.0057720281978562715,0.10000000000000009
3.3000000000000003,0.1752613360087727,-0.14992598405485974,0.33000000000000007,1.323177801268845,1.5253726714671603,9.702370655443428,-0.035288570145289036,-0.02981496134033102,0.13707404423417227,1.0431061696583566,1.5305888421593354,9.551359222394053,-0.06053855380635936,-0.004440525708329646,0.10000000000000009
3.31,0.17465249096198407,-0.1499637306655476,0.331,1.181896427592675,1.4296383041804372,9.785223703440161,-0.03913781740035652,-0.03135022501064656,0.11874870046525306,1.040139030808382,1.527959268771417,9.552332739735165,-0.06122925374337923,-0.0031086287856335604,0.10000000000000009
3.3200000000000003,0.1740367509339051,-0.1499881566305724,0.3320000000000001,1.1594828843496043,1.3599619921800958,9.814717433746864,-0.04360508052746943,0.004766658564890537,0.11644558795829066,1.0371098725272376,1.5252915253095523,9.553333504215258,-0.061917536454302036,-0.001776455736555993,0.10000000000000009
3.33,0.17341414023289803,-0.14999925978027873,0.333,1.2726599288380938,1.3834724804099516,9.82981396880421,-0.02907382679975664,-0.03796712088046942,0.09420844047319464,1.034019190953164,1.522585283685939,9.554361371710224,-0.06260337476690081,-0.00044412489240697184,0.09999999999999731
3.34,0.1727846834385671,-0.14999703912842055,0.334,1.2405927287529022,1.531775562423794,9.58943852290216,-0.06326519743229914,-0.04639298064129099,0.11562173665105634,1.0308674822315822,1.519840212550929,9.555416190147245,-0.06328674160546444,0.0008882454014827457,0.10000000000000009
3.35,0.17214840540078874,-0.14998149487224907,0.335,1.1820264644422787,1.3794449340481116,9.67448601024779,-0.021222322637416694,-0.03144206475702495,0.10920945159917855,1.027655242435616,1.517055977396966,9.556497799521257,-0.06396760999183154,0.0022205367962782607,0.10000000000000009
3.36,0.17150533123873046,-0.14995262839249499,0.336,1.306106804352142,1.3397570225116968,9.757684632662246,-0.03291984874114966,-0.03593710796070255,0.11376857381681801,1.0243829674879805,1.514232240664215,9.557606031913807,-0.06464595304648546,0.0035526309501571207,0.10000000000000009
3.37,0.17085548633985903,-0.14991044225324593,0.337,1.1746764074094425,1.3393111424100406,9.82827378679612,-0.04810876783379999,-0.005641687072388569,0.09572823147015705,1.0210511530842585,1.5113686618478541,9.558740711514394,-0.06532174398960339,0.0048844095388148046,0.10000000000000009
3.38,0.1701988963589384,-0.1498549402017187,0.338,1.1926229485375772,1.347474862483595,9.822148182523366,-0.049833860969987265,-0.015666197791622663,0.10796895720410955,1.017660294617571,1.5084648976070008,9.55990165464425,-0.06599495614211803,0.006215754265974371,0.10000000000000009
3.39,0.16953558721701667,-0.14978612716792644,0.339,1.1877655762528858,1.340580520128664,9.822370238354196,-0.0410017018723125,-0.012344099580921556,0.09364426437463214,1.0142108871046558,1.5055206018752356,9.561088669782547,-0.06666556292676679,0.007546546873897497,0.10000000000000009
3.4,0.16886558510040306,-0.14970400926424074,0.34,1.1083156260910079,1.2822096341483815,9.755135740386827,-0.02614067077510637,0.009509186884802736,0.07376554732471627,1.0107034251133609,1.5025354259726933,9.562301557595086,-0.06733353786914087,0.008876669153894123,0.10000000000000009
3.41,0.16818891645963385,-0.14960859378484856,0.341,1.187867216778612,1.2933465901776533,9.76127337779954,-0.048156094083675646,-0.016911149736170077,0.12088593397921304,1.007138402691564,1.4995090187196831,9.563540110965409,-0.0679988545987345,0.010206002956812676,0.10000000000000009
3.42,0.16750560800842837,-0.14949988920510449,0.342,1.2898171138957122,1.3139890071433429,9.731095233346295,-0.04807051535216768,0.006414945941617039,0.08335760562265884,1.003516313297528,1.4964410265518058,9.564804115028377,-0.06866148684998019,0.01153443020353584,0.10000000000000009
3.43,0.16681568672263425,-0.14937790518077784,0.343,1.2089723088028985,1.4242930091158057,9.850437753172443,-0.050630123880648845,0.018915055478850834,0.10742632014707752,0.9998376497316978,1.4933310936365345,9.566093347206195,-0.06932140846329093,0.012861832895473546,0.10000000000000009
3.44,0.16611917983916255,-0.14924265254719501,0.34400000000000003,1.1725243951455733,1.343963308952109,9.71617416348319,-0.02469717344822402,-0.009242414119938641,0.11079751317887934,0.996102904069947,1.4901788619912129,9.567407577246875,-0.06997859338609413,0.014188093125044876,0.10000000000000009
3.45,0.16541611485491237,-0.14909414331827694,0.34500000000000003,1.1548815888320267,1.353468700754643,9.857690793255593,-0.05736511392076551,0.00986730219573508,0.11066555789913286,0.9923125675982785,1.4869839716024424,9.568746567265155,-0.0706330156738516,0.015513093086148844,0.10000000000000009
3.46,0.16470651952568552,-0.14893239068547204,0.34600000000000003,1.190671348567059,1.4694578651495518,9.809363572903603,-0.05304935829715588,-0.003396441130014077,0.10168984545057846,0.9884671307489892,1.483746060546824,9.57011007178586,-0.07128464949109486,0.016836715084625475,0.10000000000000009
3.47,0.16399042186509047,-0.14875740901658444,0.34700000000000003,1.2198243846001269,1.4692487805238377,9.790481013110504,-0.031137036847154985,0.015536820829938472,0.10998444163697223,0.9845670830382993,1.480464765112997,9.571497837789687,-0.07193346911243542,0.018158841548716886,0.10000000000000009
3.48,0.1632678501434368,-0.1485692138544977,0.34800000000000003,1.2044553634593862,1.3406368278271958,9.743611829254965,-0.051565913065772545,-0.020743592402774826,0.11318436290806823,0.980612913005454,1.4771397199249607,9.572909604761438,-0.07257944892358204,0.019479355039508928,0.10000000000000009
3.49,0.16253883288661883,-0.14836782191579426,0.34900000000000003,1.1235828710333051,1.3108451209149274,9.690520903677339,-0.037311409360250666,-0.020584350734654783,0.11727713478646926,0.9766051081532956,1.4737705580666205,9.57434510474068,-0.07322256342236488,0.020798138261352017,0.10000000000000009
3.5,0.1618033988749895,-0.14815325108927066,0.35000000000000003,1.1714280715433858,1.289141933350055,9.74910501988064,-0.0687739933635099,-0.00041308476702021316,0.13223701972752436,0.9725441548903182,1.4703569112075208,9.575804062374809,-0.0738627872197209,0.022115074072297236,0.10000000000000009
3.5100000000000002,0.1610615771422244,-0.1479255204343483,0.35100000000000003,1.1799877806561387,1.409709613388967,9.775327200132711,-0.05875762044139389,-0.006569327111025942,0.10960321912012237,0.9684305384741945,1.4668984097297364,9.577286194974567,-0.07450009504070959,0.023430045494493568,0.10000000000000009
3.52,0.16031339697417532,-0.1476846501793808,0.35200000000000004,1.0568256527737208,1.3355799752759068,9.614254422448145,-0.03403853108789569,0.0004316850276875634,0.10704811788232942,0.9642647429567881,1.4633946828558588,9.578791212571916,-0.07513446172550953,0.024742935724571258,0.10000000000000009
3.5300000000000002,0.15955888790771422,-0.1474306617198569,0.35300000000000004,1.1462715889123445,1.3182593373647125,9.786667017735684,-0.06700402639369717,0.006095562403323587,0.0924838246474855,0.9600472511306444,1.459845358778056,9.580318817980357,-0.07576586223041332,0.026053628144033503,0.10000000000000009
3.54,0.15879807972956705,-0.14716357761650012,0.35400000000000004,0.9567888937601476,1.278750754810845,9.877591467540395,-0.059819276697692554,0.02157174038715238,0.11262710314245315,0.95577854447696,1.4562500647881478,9.581868706857618,-0.07639427162880741,0.027362006329600952,0.10000000000000009
3.5500000000000003,0.15803100247513807,-0.14688342159326487,0.35500000000000004,1.162856790193483,1.2773342892457324,9.851752998233497,-0.05425589875349527,0.006071347507689238,0.11616781668858377,0.9514591031150377,1.452608427408663,9.583440567770712,-0.07701966511216157,0.028667954063554824,0.10000000000000009
3.56,0.15725768642732382,-0.14659021853522902,0.35600000000000004,1.1722441392096679,1.361170406283997,9.76822568965326,-0.07353853602219386,0.0010319165814949155,0.10327224376618414,0.9470894057532147,1.4489200725248264,9.585034082263386,-0.07764201799102255,0.029971355344068917,0.10000000000000009
3.5700000000000003,0.15647816211531762,-0.1462839944863835,0.35700000000000004,1.1752779496228467,1.2266720645772287,9.812008914024146,-0.0655809667767629,0.009383468245221162,0.11428852567809408,0.942669929641268,1.445184625517438,9.586648924925921,-0.07826130569595635,0.03127209439550277,0.10000000000000009
3.58,0.1556924603134047,-0.14596477664731897,0.35800000000000004,1.080397999088842,1.4072199506472418,9.763840101239863,-0.058398455410113626,0.004221217123781245,0.10166478090725785,0.9382011505242984,1.4414017113965965,9.588284763467277,-0.07887750377854191,0.032570055678692034,0.09999999999999731
3.59,0.15490061203974678,-0.14563259337280965,0.359,1.1317797709771409,1.282592886969269,9.822740842524874,-0.059981525813675635,0.0029085643079202785,0.11611898181548176,0.933683542598075,1.4375709549362181,9.589941258789558,-0.07949058791234115,0.033865123901215266,0.10000000000000009
3.6,0.15410264855515787,-0.14528747416929466,0.36000000000000004,1.2160577155518821,1.3091013511030933,9.935403780981588,-0.041896390652615634,-0.005882239582861725,0.11990748089550611,0.9291175784658536,1.4336919808093107,9.591618065064822,-0.08010053389383986,0.03515718402762186,0.10000000000000009
3.61,0.15329860136186998,-0.1449294496922572,0.361,1.2127058783862519,1.210568358358867,9.891801865688594,-0.038547484004570774,0.020760872608445738,0.11962546771297047,0.9245037290966553,1.4297644137239536,9.593314829814169,-0.08070731764341504,0.03644612128965996,0.10000000000000009
3.62,0.15248850220228957,-0.14455855174350146,0.36200000000000004,1.0936395087271977,1.312799573945733,9.857442827963183,-0.07517864659663392,0.012199901152371163,0.10803232915153692,0.9198424637849946,1.425787878559938,9.595031193989149,-0.08131091520627853,0.037731821196471116,0.10000000000000009
3.63,0.15167238305774441,-0.1441748132683278,0.363,1.102214331601673,1.2834256942765412,9.778046866346802,-0.06111470087828617,0.03645169846359554,0.09063974681452192,0.9151342501120654,1.4217620005060159,9.596766792055396,-0.08191130275343877,0.03901416954475434,0.10000000000000009
3.64,0.1508502761472208,-0.14377826835260638,0.36400000000000005,1.1759145860619986,1.3016612723607783,9.879959830873482,-0.05334254407998103,0.0015637242334983308,0.09717306655368071,0.9103795539083641,1.4176864051977183,9.598521252078575,-0.08250845658262368,0.04029305242891357,0.10000000000000009
3.65,0.15002221392609194,-0.14336895221974952,0.365,0.9620961019915474,1.4193573809865314,9.68478934637746,-0.04147923045334636,0.01645965996399224,0.11525145502440702,0.9055788392177498,1.413560718855687,9.600294195812518,-0.08310235311921738,0.04156835625117733,0.10000000000000009
3.66,0.14918822908483645,-0.14294690122758283,0.36600000000000005,1.052384260518245,1.3120068508254867,9.802340277014988,-0.054026364339368624,0.053102032480269665,0.14303745950836222,0.9007325682629332,1.4093845684244761,9.602085238789613,-0.08369296891720529,0.04283996773168791,0.10000000000000009
3.67,0.14834835454774783,-0.14251215286511576,0.367,1.177288334146604,1.232079660422683,9.87089463115578,-0.06103768820345902,0.0130607000840359,0.10129149496945643,0.8958412014123835,1.4051575817117752,9.603893990413374,-0.08428028066008314,0.04410777391855858,0.10000000000000009
3.68,0.1475026234716348,-0.14206474574921166,0.36800000000000005,1.1446309195914446,1.2334287021997214,9.88587025223857,-0.055945359753300936,0.02489279069219249,0.11311277654615051,0.8909051971486458,1.4008793875280003,9.605720054053196,-0.0848642651617923,0.04537166219791555,0.10000000000000009
3.69,0.146651069244512,-0.14160471962115745,0.369,1.0901223777948936,1.3329912492540605,9.88398431877395,-0.05645545739815014,0.011552854753264973,0.09793819266544976,0.8859250120380573,1.3965496158262083,9.60756302714127,-0.08544489936762462,0.04663152030389278,0.10000000000000009
3.7,0.1457937254842823,-0.1411321153431338,0.37000000000000005,0.9349000894194892,1.385111932549691,9.856709556554522,-0.08098901213800608,0.010996469008676683,0.0917733359708252,0.8809011007018582,1.3921678978422865,9.609422501271636,-0.08602216035513005,0.04788723632860592,0.10000000000000009
3.71,0.1449306260374094,-0.14064697489458533,0.371,1.046802360177437,1.299486298228523,9.819705625123218,-0.06474586501229435,0.055632909933181,0.09598274872129567,0.8758339157886768,1.3877338662353647,9.611298062301353,-0.08659602533504784,0.04913869873209992,0.10000000000000009
3.72,0.14406180497758134,-0.1401493413684918,0.37200000000000005,1.0008953548656807,1.3274855463288178,9.880494028235155,-0.0463377167964133,0.03620333394698948,0.07492944364385556,0.8707239079483837,1.3832471552283956,9.613189290453745,-0.08716647165215585,0.05038579635224805,0.10000000000000009
3.73,0.14318729660436627,-0.13963925896754037,0.373,1.070469971045983,1.317733316084807,9.764320567677684,-0.07191787889640681,0.03685350768743639,0.12629010934496118,0.8655715258073069,1.378707400748872,9.615095760423737,-0.08773347678621146,0.051628418414631505,0.10000000000000009
3.74,0.1423071354418571,-0.13911677300019917,0.37400000000000005,0.9746835443965204,1.3767432861944695,9.776529982454898,-0.0675233660773256,0.010689282818944924,0.07270822037073899,0.8603772159447824,1.3741142405695999,9.617017041485205,-0.08829701835283699,0.05286645454236766,0.10000000000000009
3.75,0.14142135623730953,-0.13858192987669302,0.375,0.9509912691153876,1.1029066286529372,9.850224317900329,-0.07367262074832863,0.0427812684982339,0.10229799852414398,0.8551414228710466,1.3694673144495126,9.618952697600372,-0.08885707410436344,0.05409979476593135,0.10000000000000009
3.7600000000000002,0.14052999395976984,-0.13803477710488055,0.37600000000000006,0.8625189462874603,1.3078790698506193,9.861412302346451,-0.10538040365954865,0.05602669303783049,0.08850945453926944,0.8498645890064349,1.3647662642744465,9.620902287531168,-0.08941362193075064,0.055328329532916554,0.10000000000000009
3.77,0.13963308379869452,-0.13747536328603469,0.377,1.1205570297099816,1.3300586194110011,9.703923888367486,-0.07083019405276766,0.05714628024998601,0.09294551492048533,0.8445471546618935,1.360010734197847,9.622865364952562,-0.08996663986044207,0.056551949717756345,0.10000000000000009
3.7800000000000002,0.138730661162561,-0.13690373811052542,0.37800000000000006,0.9852292607199921,1.1404155631596544,9.889550397232801,-0.06723989381203649,0.051218422931288435,0.12706752933912152,0.8391895580207754,1.3552003707813427,9.624841478567818,-0.09051610606124194,0.05777054663143322,0.10000000000000009
3.79,0.13782276167746968,-0.13631995235340602,0.379,1.0231576336176418,1.1723918573536398,9.91764682339057,-0.08010085758450854,0.02543063032219252,0.10945885504092918,0.8337922351219147,1.3503348231351457,9.626830172225684,-0.09106199884116456,0.05898401203112552,0.10000000000000009
3.8000000000000003,0.1369094211857377,-0.1357240578699029,0.38000000000000006,1.0046727428221862,1.1716373189202878,9.851496491386403,-0.09019666814149233,0.04822203671417904,0.09167860477371853,0.8283556198439564,1.3454137430582211,9.628830985039405,-0.09160429664929054,0.06019223812981506,0.10000000000000009
3.81,0.13599067574448387,-0.13511610759080972,0.381,0.914107178003734,1.176246693396027,10.049664658562229,-0.08648897328288173,0.05481788995145465,0.09714249542094772,0.8228801438909381,1.3404367851781824,9.630843451507628,-0.09214297807664251,0.061395117605878013,0.10000000000000009
3.8200000000000003,0.13506656162420486,-0.13449615551778535,0.38200000000000006,0.8921665175259741,1.1895393160614505,9.808690702586983,-0.06241286280365038,0.01924170601764909,0.09464781374360987,0.8173662367790888,1.3354036070908517,9.63286710163709,-0.09267802185699142,0.06259254361260236,0.10000000000000009
3.83,0.13413711530734404,-0.13386425671855767,0.383,0.9060676280594955,1.2414037752398304,9.834319507337646,-0.044725326458446235,0.030513420853440512,0.10548514571093642,0.811814325824852,1.3303138694994505,9.634901461067093,-0.09320940686772528,0.06378440978768302,0.09999999999999731
3.84,0.13320237348685035,-0.1332204673220317,0.384,0.922410911594475,1.2847797993493184,9.835287733207187,-0.054117495784038856,0.06195399900514514,0.10864412182328828,0.8062248361340936,1.3251672363533518,9.636946051195723,-0.0937371121306832,0.06497061026268236,0.10000000000000009
3.85,0.13226237306473038,-0.13256484451330403,0.385,1.0049760580096738,1.2961391721652442,9.8651048507115,-0.09562377061783725,0.06305378269748527,0.13447993200435016,0.8005981905924939,1.319963374986362,9.639000389307798,-0.0942611168129534,0.0661510396724116,0.10000000000000009
3.86,0.13131715115059128,-0.13189744652858346,0.386,0.9073085299185186,1.1370217205349376,9.844466068259264,-0.06302160756635188,0.027791752814281007,0.07729632107992226,0.7949348098571005,1.3147019562544693,9.641063988704456,-0.09478140022773224,0.0673255931643052,0.10000000000000009
3.87,0.13036674506017573,-0.13121833265001792,0.387,1.1072764385922464,1.1297624514839004,9.758646181111192,-0.0863972357676219,0.06411512971920678,0.10537079315481869,0.7892351123490189,1.3093826546730118,9.643136358834429,-0.09529794183511797,0.06849416640773015,0.10000000000000009
3.88,0.12941119231388892,-0.13052756320042885,0.388,1.0450162432663535,1.2996666848679919,9.83093208039164,-0.08574534881803245,0.05463822262650541,0.10122885481148927,0.783499514247234,1.3040051485532276,9.645217005426895,-0.09581072124294071,0.0696566556032549,0.10000000000000009
3.89,0.12845053063531692,-0.12982519953795282,0.389,1.0223057487245126,1.2412991784267344,9.86978812918642,-0.08437831488060124,0.0659070815738707,0.1202939866898089,0.777728429483536,1.298569120138111,9.647305430625902,-0.09631971820754787,0.07081295749186561,0.10000000000000009
3.9,0.12748479794973797,-0.12911130405059154,0.39,0.943017041398187,1.1909751779661832,9.978083455017696,-0.06711312957761142,0.04582873991420586,0.11135391912071059,0.7719222697385324,1.2930742557375625,9.649401133126341,-0.09682491263460075,0.07196296936414354,0.10000000000000009
3.91,0.1265140323826249,-0.12838594015066995,0.391,1.067828794025977,1.215904950197379,10.05779895043075,-0.0635342720648982,0.0660360350683416,0.11488909111644578,0.7660814444387312,1.2875202458627475,9.651503608311387,-0.09732628457989195,0.07310658906938688,0.10000000000000009
3.92,0.12553827225814013,-0.1276491722692038,0.392,0.9216778441803948,1.1699419134749627,9.989577549361838,-0.07987310622379452,0.07028735495575215,0.11124592468246053,0.760206360754673,1.2819067853596382,9.653612348391409,-0.09782381425011907,0.07424371502468136,0.10000000000000009
3.93,0.12455755609762252,-0.12690106585017633,0.393,0.9296048550659504,1.2087996730000863,9.824215811599208,-0.08016223241284037,0.053395312068834036,0.09205558283095658,0.7542974236000941,1.2762335735416839,9.655726842544293,-0.09831748200366253,0.07537424622392208,0.10000000000000009
3.94,0.12357192261806688,-0.12614168734472536,0.394,0.9406796600162408,1.1326438028120724,9.831711471499204,-0.07257269423297712,0.06006024284811517,0.12414801253961881,0.748355035632101,1.2705003143215619,9.657846577057144,-0.09880726835136203,0.07649808224678978,0.10000000000000009
3.95,0.12258141073059528,-0.12537110420524053,0.395,0.9781928728879883,1.1742574479145285,9.8765297794107,-0.07165202167390483,0.051308685812667267,0.11790683640911576,0.7423795972523344,1.2647067163419583,9.659971035469292,-0.0992931539572875,0.07761512326767347,0.10000000000000009
3.96,0.12158605953892113,-0.12458938487937189,0.396,0.9675416374205542,1.0250868014383476,10.034274815473214,-0.06313733352811886,0.08690441536893243,0.11966904687234864,0.7363715066091043,1.2588524931053393,9.662099698716625,-0.0997751196395183,0.0787252700645294,0.10000000000000009
3.97,0.12058590833780491,-0.12379659880394994,0.397,0.8712045963212032,1.0843912442352368,9.88072830868504,-0.10069897216603994,0.06146207077864192,0.12479213679721593,0.7303311596004787,1.2529373631026546,9.664232045277148,-0.10025314637086558,0.07982842402770099,0.10000000000000009
3.98,0.11958099661150381,-0.12299281639881787,0.398,0.8589099175869837,1.0797172552542929,9.789877501858268,-0.08143594846420907,0.050584244183054565,0.11205652075037692,0.7242589498782988,1.2469610499409431,9.666367551317744,-0.1007272152796522,0.0809244871686772,0.10000000000000009
3.99,0.11857136403221187,-0.1221781090605764,0.399,0.9471904606424529,1.0981130934038636,9.859486210099355,-0.09830133334747469,0.05475559854194439,0.12806755937651826,0.7181552688531079,1.240923282469775,9.668505690842107,-0.10119730765045798,0.0820133621287869,0.10000000000000009
4.0,0.11755705045849466,-0.12135254915624213,0.4,0.9472076121310945,1.0474143425736417,9.96240740370186,-0.08351374858229092,0.06845442044555886,0.11152310392063726,0.7120205056999698,1.234823794906505,9.670645935839785,-0.1016634049248323,0.08309495218786211,0.10000000000000009
4.01,0.11653809593371522,-0.12051621001681916,0.401,0.8528984351281834,1.072739305014271,9.959220557995694,-0.08666471338189871,0.07889271749738017,0.1023640522795808,0.7058550473651507,1.2286623269602754,9.67278775643628,-0.10212548870205604,0.08416916127282625,0.10000000000000286
4.0200000000000005,0.11551454068445353,-0.11966916593078561,0.4020000000000001,0.7504937190604366,0.9873830661651768,9.88874826186079,-0.08433400528993999,0.04865195971485979,0.10547352685829332,0.6996592785736571,1.2224386239547351,9.674930621044195,-0.10258354073985343,0.0852358939662047,0.10000000000000009
4.03,0.11448642511891816,-0.11881149213749506,0.403,0.8564073569611805,1.1449021790279166,9.960889239338277,-0.09589303552018087,0.09747212563272703,0.10511131463630176,0.6934335818375974,1.2161524369494245,9.677073996515343,-0.10303754295511239,0.08629505551463815,0.09999999999999731
4.04,0.11345378982535129,-0.11794326482049285,0.404,0.9159010569100878,1.088951069690723,9.72621069134987,-0.10657049982397407,0.07547865614371524,0.09771755932553657,0.6871783374653455,1.20980352285979,9.679217348293777,-0.10348747742459918,0.08734655183727791,0.10000000000000009
4.05,0.11241667557042617,-0.1170645611007495,0.405,1.0054156688964289,0.9520501736732941,9.918792592794407,-0.1161661403481378,0.07893415359666248,0.12996058605342867,0.6808939235714991,1.2033916445757749,9.681360140569728,-0.10393332638568564,0.08839028953414041,0.10000000000000286
4.0600000000000005,0.11137512329763757,-0.11617545902981004,0.4060000000000001,0.7579971296584272,1.0173504650825953,9.980295185146883,-0.08710343146754568,0.07132486275963018,0.10988329646412968,0.6745807160875927,1.196916571078955,9.683501836434358,-0.10437507223700904,0.08942617589440191,0.10000000000000009
4.07,0.11032917412568599,-0.11527603758286147,0.40700000000000003,0.8136762598154337,1.1051602554914548,9.847365150123418,-0.0918661555334634,0.07402282669194998,0.10679955928931617,0.668239088773565,1.1903780775581754,9.685641898035295,-0.1048126975391861,0.0904541189046433,0.09999999999999731
4.08,0.10927886934685385,-0.11436637665171717,0.40800000000000003,0.8100947119173424,1.0280584328413496,9.849268829385675,-0.09601848752822582,0.07240812285157304,0.11098176789809903,0.6618694132299356,1.18377594552364,9.687779786732914,-0.1052461850155402,0.09147402725703316,0.10000000000000009
4.09,0.10822425042537519,-0.1134465570377208,0.40900000000000003,0.9431670676730248,1.0100427682537398,9.771205759610282,-0.06649358679072809,0.09092467849880723,0.1498502213184031,0.6554720589106964,1.1771099629194202,9.689914963257303,-0.10567551755272242,0.09248581035740874,0.09999999999999731
4.1,0.1071653589957994,-0.112516660444569,0.41,0.8249251629229836,1.0517308292394907,10.049756901976416,-0.0996630350400236,0.07654668221449648,0.08827882488550885,0.6490473931368737,1.1703799242343482,9.692046887865857,-0.10610067820141858,0.09348937833335291,0.10000000000000009
4.11,0.10610223686134682,-0.11157676947105374,0.41100000000000003,0.7512624555214285,1.077588078023318,9.868720185670872,-0.06595896760020026,0.08910921975477143,0.09255099749027357,0.6425957811107548,1.163585630611242,9.694175020501449,-0.10652165017701401,0.09448464204214538,0.10000000000000286
4.12,0.10503492599225912,-0.11062696760372609,0.41200000000000003,0.863743708539034,0.9277797497474183,9.948308749590455,-0.06321265467549678,0.0722238273515061,0.08445519553039307,0.6361175859307573,1.1567268899544403,9.696298820951151,-0.10693841686024302,0.09547151307870497,0.10000000000000009
4.13,0.10396346852414196,-0.10966733920947964,0.41300000000000003,0.7818009836012886,1.0793957241481502,9.979253998374332,-0.11723646940032019,0.08267837457542083,0.10157551441489006,0.6296131686069044,1.1498035170355967,9.698417749005431,-0.10735096179788975,0.09644990378345278,0.09999999999999731
4.14,0.10288790675630133,-0.10869796952805703,0.414,0.7091091218919883,0.963359042953542,10.05337030905424,-0.08699350570227013,0.06850821756802558,0.1085703746109616,0.6230828880769135,1.1428153335977018,9.700531264617759,-0.10775926870338626,0.09741972725006778,0.10000000000000009
4.15,0.10180828315007423,-0.10771894466447829,0.41500000000000004,0.7278585120577055,1.0189291863500094,9.921430641419864,-0.09474205306307626,0.09973772882887029,0.09792798822669993,0.6165271012228486,1.1357621684573036,9.70263882806461,-0.10816332145745719,0.0983808973332112,0.10000000000000286
4.16,0.10072464032715218,-0.10673035158139281,0.41600000000000004,0.9316565805708894,1.0088556060560459,9.893020032109828,-0.13282523702034155,0.06983838804796454,0.09680739859934033,0.6099461628883402,1.1286438576048805,9.704739900105778,-0.10856310410880254,0.09933332865620162,0.10000000000000009
